Anti,smiles,cas
0,CCOC(=O)c1ccc(O)cc1,1223
0,CCOC(=O)c1ccc(N)cc1,1222
0,CCOC(=O)C1C(C=C(C)C)C1(C)C,1221
0,CCOC(=O)c1c(C)cc(OC)cc1O,1220
0,CCOC(=O)c1c(C)cc(O)cc1O,1219
1,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,2693
0,CCOC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O,1218
0,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,1217
0,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O,1216
0,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,1215
0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,1214
0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,1213
0,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O.Cl,1212
0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O.O=C(O)C=CC(=O)O,1211
0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,1210
0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O.Cl,1209
0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,1208
0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,1207
0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1.Cl,1206
0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1205
0,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,1204
1,CCO\N=C(\C(=O)N[C@H]1[C@H]2SCC(Sc3nc(cs3)-c3cc[n+](C)cc3)=C(N2C1=O)C(O)=O)c1nsc(NP(O)(O)=O)n1,2692
1,CCO.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)c2c(O)cccc12.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)c2c(O)cccc12,2691
0,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1203
0,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,1202
0,CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O.O=S(=O)(O)O.O=S(=O)(O)O,1201
0,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,1200
0,CCNC1(c2cccs2)CCCCC1=O.Cl,1199
0,CCNC(=O)CCC(N)C(=O)[O-].[K+],1198
0,CCNC(=O)c1c2ccccn2c2ncnc(N3CCN(C)CC3)c12,1197
0,CCNC(=O)C=Cc1cccc(Br)c1,1196
1,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2690
0,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,1195
1,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,2689
1,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],2688
1,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,2687
1,CCN1CCN(C(=O)NC(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c2ccccc2)C(=O)C1=O,2686
0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1194
0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1193
0,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl,1192
0,CCN1CCc2cc(C(=O)NCC3CC3)c(NCC3CC3)nc2CC1,1191
0,CCN1CC2CN(CCN2CC(C1)C(O)=O)C(=O)c1ccncc1F,1190
0,CCN1CC2(CCN(CC2)C(=O)CC2CC2)COc2ccccc2S1(=O)=O,1189
0,CCN1CC[C@@H]2Oc3ccccc3S(=O)(=O)N(CC3CC3)[C@@H]2CC1,1188
0,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O.Cl,1187
1,CCn1cc(C(O)=O)c(=O)c2cc3OCOc3cc12,2685
1,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,2684
0,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,1186
0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1185
1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,2683
1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,2682
1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,2681
1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21.CS(=O)(=O)O,2680
0,CCn1c2nc(Nc3ccc(N4CCNCC4)c(F)c3)ncc2cc(-c2ccc(Cl)cc2Cl)c1=O,1184
0,CCN1C[C@H](C)n2c(c(O)c3c2c(nn(Cc2ccc(F)c(Cl)c2)c3=O)C(=O)NC)C1=O,1183
0,CCN1C[C@]23CN(C[C@@H](C[C@H]2S1(=O)=O)O3)C(=O)C1CCC1,1182
0,CCN1C[C@]23CN(C[C@@H](C[C@H]2S1(=O)=O)O3)C(=O)C(C)C,1181
0,CCN1C(=O)CC[C@]11CC[C@@H](CC1)NC(=O)c1ccncc1F,1180
0,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,1179
0,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl,1178
0,CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1177
0,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,1176
0,CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC,1175
0,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,1174
0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1173
0,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1172
0,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,1171
0,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1170
0,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,1169
0,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,1168
0,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,1167
0,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1.O=C(O)C(=O)O,1166
0,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1.Cl,1164
0,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.Cl,1165
0,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,1163
0,CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1.Cl.Cl,1162
0,CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,1161
0,CCN(CC)CCNC(=O)c1ccc2nnc(C3CN(CC4CC4)CCN3C)n2c1,1160
0,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1.Cl,1159
0,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,1158
0,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC.Cl,1157
0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl,1156
0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,1155
0,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,1154
0,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl,1153
0,CCN(CC)CCc1nc(-c2ccccc2)no1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1152
0,CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O.Cl.Cl,1151
0,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl,1150
0,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,1149
0,CCN(CC)c1ncc2CN(Cc3cnn(C)c3)CCc2c1C(O)=O,1148
0,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21.Cl,1147
0,CCN(CC)C(=S)SSC(=S)N(CC)CC,1146
0,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1145
0,CCN(CC)C(=O)c1cccnc1,1144
0,CCN(CC)C(=O)c1cccc(C)c1,1143
0,CCN(CC)C(=O)c1ccc(O)c(OC)c1,1142
0,CCN(CC)C(=O)C1(c2ccccc2)CC1CN.Cl,1141
0,CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,1140
0,CCN(C)c1ncc2CN(CCc2c1C(O)=O)C1CCOC1,1139
0,CCN(C)c1ncc2CN(Cc3cnn(C)c3)CCc2c1C(O)=O,1138
0,CCN(C)c1ncc2CN(C)CCc2c1C(O)=O,1137
0,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1.O=C(O)C(O)C(O)C(=O)O,1136
0,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1135
0,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,1134
0,CCCS(=O)(=O)N1CCO[C@H]2[C@@H](CC[C@@H]12)OCC1CCOCC1,1133
0,CCCS(=O)(=O)N1C[C@@H]2COC[C@@]2(CN2CCOCC2)C1,1132
0,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,1131
0,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,1130
0,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N.Cl,1129
0,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.Cl,1128
0,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,1127
0,CCCNC1CCc2nc(N)sc2C1.Cl.Cl,1126
0,CCCNC(C)C(=O)Nc1ccccc1C.Cl,1125
0,CCCNC(C)(C)COC(=O)c1ccccc1.Cl,1124
0,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,1123
0,CCCNC(=O)c1ccc2nnc(C3CN(CC4CC4)CCN3C)n2c1,1122
0,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21.CS(=O)(=O)O,1121
0,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,1120
0,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl,1119
0,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,1118
0,CCCCS(=O)(=O)N1CCC2(CC2)CC1,1117
0,CCCCS(=O)(=O)N1C[C@H]2C[C@@H]([C@@H](C1)O2)C(=O)Nc1ccccc1,1116
0,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,1115
0,CCCCOCCOc1nc(sc1C)-c1ccc(C(O)=O)c(F)c1,1114
0,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl,1113
0,CCCCOc1ccc(CC(=O)NO)cc1,1112
0,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,1111
0,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,1110
0,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,1109
0,CCCCOC(=O)CCCCCCC(=O)OCCCC,1108
0,CCCCOC(=O)c1ccccc1C(=O)OCCCC,1107
0,CCCCOC(=O)c1ccc(O)cc1,1106
0,CCCCOC(=O)c1ccc(N)cc1,1105
0,CCCCOC(=O)C1=CC(=O)CC(C)(C)O1,1104
0,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,1103
0,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,1102
0,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,1101
0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,1100
0,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl,1099
0,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1.O=S(=O)(O)O,1098
0,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1,1097
0,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,1096
0,CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12.O=C(O)C=CC(=O)O,1095
0,CCCCCN1CC2CN(CC12)S(=O)(=O)c1ccccc1,1094
0,CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1.[Na+],1093
0,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+],1092
0,CCCCCCOc1ccccc1C(N)=O,1091
0,CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1.CS(=O)(=O)O,1090
0,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,1089
0,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,1088
0,CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC,1087
0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,1086
0,CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1,1085
0,CCCCCCCCCCCCCCCCCCOCC(O)CO,1084
0,CCCCCCCCCCCCCCCCCCCCCCO,1083
0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,1082
0,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1081
1,CCCCCCCCCCCCCCCCCCCC[N+](CCN(C)C)(C)C,2896
1,CCCCCCCCCCCCCCCCCC[N+](CCO)(CCO)C,2837
1,CCCCCCCCCCCCCCCCCC[N+](CCN(C)C)(C)C,2897
0,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC,2816
1,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](O)(O)O,2679
1,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,2827
1,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC,2820
1,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,2810
1,CCCCCCCCCCCCCCCCCC[N+](C)([O-])C,2846
0,CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,1080
1,CCCCCCCCCCCCCCCC[n+]1ccccc1,2678
1,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,2839
1,CCCCCCCCCCCCCCCC[N+](CCN(C)C)(C)C,2898
0,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCC,2815
1,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,2677
1,CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,2826
1,CCCCCCCCCCCCCCCC[N+](C)(C)CC,2819
1,CCCCCCCCCCCCCCCC[N+](C)(C)C,2809
1,CCCCCCCCCCCCCCCC[N+](C)([O-])C,2845
1,CCCCCCCCCCCCCCCC(OCC[N+](CC)(CC)CC)=O,2856
0,CCCCCCCCCCCCCCCC(OCC[N+](C)(C)CCOC(CCCCCCCCCCCCCCC)=O)=O,2840
0,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,1079
0,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,1078
0,CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(O)=C1O,1077
0,CCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,1076
0,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O.Cl,1075
0,CCCCCCCCCCCCCCCC(=O)NCCO,1074
1,CCCCCCCCCCCCCC[N+](CCO)(CCO)C,2836
1,CCCCCCCCCCCCCC[N+](CCN(C)C)(C)C,2899
0,CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC,2814
1,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,2825
1,CCCCCCCCCCCCCC[N+](C)(C)CC,2818
1,CCCCCCCCCCCCCC[N+](C)(C)C,2808
1,CCCCCCCCCCCCCC[N+](C)([O-])C,2844
1,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,2676
0,CCCCCCCCCCCCC(C(=O)O)C(C)C(=O)O,1073
1,CCCCCCCCCCCC[N+]1=CC=CC=C1,2838
1,CCCCCCCCCCCC[N+](CCO)(CCO)C,2835
1,CCCCCCCCCCCC[N+](CCN(C)C)(C)C,2900
1,CCCCCCCCCCCC[N+](C)(CCOC1=CC=CC=C1)C,2829
1,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,2813
1,CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,2824
1,CCCCCCCCCCCC[N+](C)(C)CC,2817
1,CCCCCCCCCCCC[N+](C)(C)C,2807
1,CCCCCCCCCCCC[N+](C)([O-])C,2843
1,CCCCCCCCCCCC(OCC[N+](CC)(CC)CC)=O,2855
1,CCCCCCCCCCCC(NCCC[N+](C)(CC(O)=O)C)=O,2830
0,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,1072
0,CCCCCCCCCCC(C(=O)O)C1(C(=O)O)CCC(=O)O1,1071
0,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,1070
0,CCCCCCCCCc1ccc(O)cc1,1069
1,CCCCCCCCCC[N+](CCN(C)C)(C)C,2901
1,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,2812
1,CCCCCCCCCC[N+](C)(C)CCCCCCCC,2675
1,CCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,2823
1,CCCCCCCCCC[N+](C)(C)C,2806
1,CCCCCCCCCC[N+](C)([O-])C,2842
1,CCCCCCCCC=CCCCCCCCC[N+](C)(CC([O-])=O)C,2851
1,CCCCCCCCC=CCCCCCCCC[N+](C)([O-])C,2847
0,CCCCCCCCC=CCCCCCCCC(=O)[O-].[NH3+]CCO,1068
0,CCCCCCCCC(=O)O,1067
0,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,1066
0,CCCCCCCC[N+](CCN(C)C)(C)C,2902
1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,2821
1,CCCCCCCC[N+](C)(C)CCCCCCCC,2811
1,CCCCCCCC[N+](C)(C)CC1=CC=CC=C1,2822
1,CCCCCCCC[N+](C)(C)C,2805
1,CCCCCCCC[N+](C)([O-])C,2841
0,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,1065
0,CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,1064
0,CCCCCCc1ccc(O)cc1O,1063
0,CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,1062
0,CCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,1061
0,CCCCCC1C(=O)CCC1CC(=O)OC,1060
0,CCCCCC=CCCC(=O)NC1C(Oc2c3cc4cc2Oc2ccc(cc2Cl)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)O3)NC(=O)C(N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3C(C(=O)O)NC2=O)OC(CO)C(O)C1O,1059
0,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,1058
0,CCCCCC(CC(=O)O)C(=O)O,1057
0,CCCCCC(C)N.O=S(=O)(O)O,1056
0,CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,1055
0,CCCCCC(=O)Cc1cc(O)cc(O)c1C(=O)Oc1cc(CC(=O)CCCCC)c(C(=O)O)c(OC)c1,1054
0,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,1053
0,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl,1052
0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1051
0,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1050
0,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1049
0,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1048
0,CCCCC(O)c1ccccc1,1047
0,CCCCC(CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OCC(CC)CCCC)cc3O)n2)c(O)c1,1046
0,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],1045
0,CCCCC(CC)COC(=O)c1ccccc1O,1044
0,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,1043
0,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,1042
0,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,1041
0,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+],1040
0,CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,1039
0,CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1038
0,CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1037
0,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,1036
0,CCCCC(=O)C1CCCC=C1C(=O)O,1035
0,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,1034
0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,1033
0,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.[Cl-],1032
0,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,1031
0,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,1030
0,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1029
0,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1028
0,CCCc1cc(C(N)=S)ccn1,1027
0,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl,1026
0,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl,1025
0,CCCc1cc(=O)[nH]c(=S)[nH]1,1024
0,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)O,1023
0,CCCC(CCC)C(=O)[O-].[Na+],1022
0,CCCC(C)C1(CC=C)C(=O)NC(S)=NC1=O,1021
0,CCCC(C)C1(CC)C(=O)NC(S)=NC1=O,1020
0,CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+],1019
0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,1018
0,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl,1017
0,CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1016
0,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1OC(=O)CCC.[Na+],1015
0,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,1014
0,CCCC(=O)N1CC[C@@H]2Oc3ccccc3S(=O)(=O)N(CCOC)[C@@H]2CC1,1013
0,CCCC(=O)N1CC[C@@H]2Oc3ccccc3S(=O)(=O)N(CC)[C@@H]2CC1,1012
0,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,1011
1,CCC1OC(OC(c2c[nH]cn2)C(NC(=O)c2nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c2C)C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc2nc(-c3nc(C(=O)NCCCCNC(=N)N)cs3)cs2)C(C)O)C(OC2OC(CO)C(O)C(OC(N)=O)C2O)C(C)C1C.O=S(=O)(O)O.O=S(=O)(O)O,2674
0,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC.O=C(O)C(O)C(O)C(=O)O,1010
0,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CCN2CC(C)CC(C)C2)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,1009
0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,1008
1,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,2673
0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,1007
